onset_y,drop_y_1,drop_y_3,rec_post3,u_drop_1,u_drop_3,athlete_id,onset_count
72.73363447671889,16.711105161420928,23.14730359053322,54.55430021155665,15.839446913316156,111.41980087091294,52,7
63.52595052481943,26.267703476134056,9.96957945598047,54.25712710748009,298.028742619363,270.6927982126331,53,10
79.5931520368738,8.520513653854238,13.975252649399714,55.16266278329227,32.60439025876641,38.69232100261669,54,12
73.01316894235092,14.915006394697562,12.811537178932012,51.6807623679369,29.214443853539763,51.10286086422446,55,15
81.88187725403175,9.83780564322074,8.57084406441073,50.6092149389574,116.98428817320733,82.04026125797354,56,12
59.289718138500874,-0.16229016479346922,-0.3262478091127502,58.85024877328137,-77.30706004517275,-146.95596522474492,57,11
75.5814427544849,28.484157261730587,17.32696419389122,54.69859797791513,199.6639338231975,105.64731639851814,58,14
67.77627922706246,25.263463832460936,24.31123651894335,55.95198491888423,296.21001142235195,286.00022816288475,59,11
66.04727617963239,9.577147285168223,16.471668266068015,58.25634302212859,42.23951562665181,287.41095260130646,60,9
75.35891505419251,16.11919663623937,25.899957472387843,56.27142572929136,261.9531075356985,273.00972251748254,61,12
88.09770090687718,30.88201502921734,25.764598213544332,55.397608374289334,25.43531315579074,71.97485674630983,62,14
80.096321479656,19.258825059212796,24.27957771387653,53.41642519097631,101.79602609773279,155.2723643928585,63,11
66.32176411036437,26.091607496320314,13.524085938715283,59.52756414617973,421.6160961811256,226.97994609635143,64,10
100.18794502763565,38.40135998635697,28.9771088263736,56.56711309699766,249.01402238313443,-40.887559783070856,65,7
70.83836753323273,14.14575554845425,4.897984688222256,53.626071166586065,187.54950653348664,73.57744339867408,66,9
77.38166052757063,13.233805276813577,12.29334589483213,54.78018503460816,55.16646344368321,-61.05438389045839,67,13
81.0172525713905,4.634452678719389,16.722200314579904,61.22838332211151,-1.4435967022101042,124.28191426059902,68,9
68.36900499723289,6.25860933043225,8.817386100925969,57.836331448415265,45.408970340825526,-6.677481368569818,69,11
71.65811933009306,20.319328634643053,18.99699650121699,57.45191681194447,163.50309023379035,65.05713429637352,70,13
73.30985136879916,20.11680140848664,13.212118783502694,53.43912422208961,46.04453220729787,67.97767954414091,71,14
71.71256901882822,5.573797971768599,11.496386893439368,55.903352263525484,38.77109252567108,79.57240468127966,72,10
80.9030099755917,13.844330904975006,29.707955972950103,47.89672576904002,41.823222708944286,212.4889998117867,73,16
62.30768089965997,6.072282616400783,12.95702659155334,61.909340389941946,18.86088758891121,41.388479341107,74,11
85.43495941379139,34.32938147949749,24.239780628323444,54.93220252412454,285.9257062043727,150.7860070064983,75,14
80.27187689556118,19.23098597973763,18.708738583470222,54.0208592981692,38.261283505218444,-45.688362541096645,76,15
77.76516031311077,10.322676090858563,3.7133032155113157,50.64881434145041,52.97177896024934,-70.80878148414098,77,15
